"","country","ccode","year","month","dates","elecViolence1","l.elecViolence1","elecViolence2","l.elecViolence2","regimetenure","pcgdp","growth","logIMR","lnpop2","logpredict","SPI","lexconst","lpolity2","lpolcomp","tae1","nvio1","tae2","nvio2","political_violence","gov_democracy","gov_interim","logtenure","dem_duration","regav_dem","regav_pcgdp","regav_IMR","regav_growth","gdpdiff","del_reggdp","del_regten","del_regdem","growthdiff","del_reggrow"
"1488","Canada",20,2006,1,"1/23/2006","peace",0,"peace",0,26,40441.76953,1.113615751,1.648658633,108.0135269,0.000744172,1.065296641,7,10,10,9,0,9,0,-0.360058278,1,0,3.295836926,4.318598747,2.918440629,8159.981934,7.479345836,1.1210508,4.970275402,0.031351358,-0.064353667,-0.071513817,0.993126094,-0.017745722
"1489","Finland",375,2006,1,"1/29/2006","peace",0,"peace",0,32,41240.44922,1.054565549,1.064710736,73.43128204,6.52e-05,0.326848836,7,10,10,17,0,17,0,-0.360058278,1,0,3.496507645,1.921812654,2.853551504,29920.95508,7.572243253,1.130263976,1.378255129,0.17352061,0.07389275,0.051285733,0.933071852,-0.000341144
"1490","Costa Rica",94,2006,2,"2/5/2006","peace",0,"peace",0,46,5401.109863,1.111581922,2.18605113,70.31572723,0.000486559,0.670272255,7,10,10,9,0,9,0,-0.360058278,1,0,3.850147486,4.047427654,2.953864274,9439.985352,7.477844643,1.120838024,0.561008275,0.185029909,-0.027209543,-0.040386405,0.996164143,-0.017958498
"1491","Costa Rica",94,2006,2,"2/5/2006","peace",0,"peace",0,46,5401.109863,1.111581922,2.18605113,70.31572723,0.000486559,0.670272255,7,10,10,9,0,9,0,-0.360058278,1,0,3.850147486,4.047427654,2.953864274,9439.985352,7.477844643,1.120838024,0.561008275,0.185029909,-0.027209543,-0.040386405,0.996164143,-0.017958498
"1492","Uganda",500,2006,2,"2/23/2006","vio",1,"vio",1,242,365.3559875,1.091925263,4.149463654,105.8382339,0.005006358,-1.594053351,3,-1,6,1,4,1,3,0.20354408,0,0,5.493061543,0,0.812576651,1829.9823,8.003338399,1.103137157,0.222263888,0.132770509,-0.088337667,0.097783871,0.990408242,-0.008446122
"1493","Uganda",500,2006,2,"2/23/2006","vio",1,"vio",1,242,365.3559875,1.091925263,4.149463654,105.8382339,0.005006358,-1.594053351,3,-1,6,1,5,1,3,0.20354408,0,0,5.493061543,0,0.812576651,1829.9823,8.003338399,1.103137157,0.222263888,0.132770509,-0.088337667,0.097783871,0.990408242,-0.008446122
"1494","Benin",434,2006,3,"3/5/2006","peace",1,"peace",1,120,609.5390015,1.036454678,4.342505932,80.48167419,0.00150126,-0.16947687,5,6,9,1,1,12,1,-0.360058278,1,0,4.795790672,2.767366886,0.81899674,1829.9823,8.003338399,1.103137157,0.342264473,0.064012393,-0.023145724,0.067667857,0.941918254,-0.013336174
"1495","Colombia",100,2006,3,"3/12/2006","peace",0,"peace",0,44,3749.840088,1.097439289,2.879198313,114.1702347,0.000384994,0.887935955,6,7,7,3,14,19,0,5.757809162,1,0,3.80666256,3.888413191,2.929289555,8464.476563,7.472890514,1.123478496,0.439194292,0.124831237,-0.05562206,-0.070930816,0.977649987,-0.01880887
"1496","El Salvador",92,2006,3,"3/12/2006","peace",0,"peace",0,22,3107.320068,1.081593275,2.995732307,75.89926147,0.001559332,0.179204847,5,7,9,8,7,12,3,-0.360058278,1,0,3.135494232,2.87638545,2.929289555,8464.476563,7.472890514,1.123478496,0.311221838,0.124831237,-0.05562206,-0.070930816,0.96197629,-0.01880887
"1497","Belarus",370,2006,3,"3/19/2006","vio",1,"vio",1,141,3837.409912,1.231751204,1.916922688,84.41699219,0.000181867,-0.517274442,2,-7,2,1,4,1,4,-0.360058278,0,0,4.955827236,0,2.874323746,29706.42383,7.57775288,1.128489129,0.129207402,0.126361877,0.061394535,0.061715599,1.091719985,0.003651259
"1498","Benin",434,2006,3,"3/19/2006","peace",0,"peace",0,120,609.5390015,1.036454678,4.342505932,80.48167419,0.00150126,-0.16947687,5,6,9,2,1,13,1,-0.360058278,1,0,4.795790672,2.767366886,0.81899674,1829.9823,8.003338399,1.103137157,0.342264473,0.064012393,-0.023145724,0.067667857,0.941918254,-0.013336174
"1499","Ukraine",369,2006,3,"3/26/2006","peace",0,"peace",0,15,2407.899902,1.260812521,2.484906673,115.5453415,0.00013912,-0.077707179,5,6,7,2,6,2,5,-0.360058278,1,0,2.77258873,2.818398237,2.874323746,29706.42383,7.57775288,1.128489129,0.078073688,0.126361877,0.061394535,0.061715599,1.117257237,0.003651259
"1500","Israel",666,2006,3,"3/28/2006","peace",0,"peace",0,61,21821.41016,1.061011553,1.458615065,77.76077271,8.93e-05,-0.139285497,7,10,10,2,1,10,0,-0.046984244,1,0,4.127134323,4.074708462,0.435176982,13410.15234,7.210282515,1.121969452,1.62834394,0.117021032,-0.086630434,0.033641171,0.946656466,-0.039118387
"1501","Thailand",800,2006,4,"4/2/2006","peace",0,"peace",0,63,3378.830078,1.162788272,2.681021452,123.578331,0.000318572,0.616903968,7,9,9,2,7,8,1,0.269214004,1,0,4.158883095,2.702479124,1.531755707,5906.022949,7.769442106,1.138081076,0.582860887,0.099650785,0.063532092,0.048599418,1.023324251,0.018288607
"1502","Peru",135,2006,4,"4/9/2006","peace",1,"peace",0,58,3179.550049,1.154407501,3.000719786,104.7595749,0.001293554,0.570633262,7,9,9,1,5,8,1,-0.338735849,1,0,4.077537537,1.749199867,2.911807244,8550.917969,7.456483927,1.121110798,0.36509645,0.126311183,-0.072527014,-0.100389458,1.03298831,-0.017089775
"1503","Peru",135,2006,4,"4/9/2006","peace",1,"peace",0,58,3179.550049,1.154407501,3.000719786,104.7595749,0.001293554,0.570633262,7,9,9,1,5,8,1,-0.338735849,1,0,4.077537537,1.749199867,2.911807244,8550.917969,7.456483927,1.121110798,0.36509645,0.126311183,-0.072527014,-0.100389458,1.03298831,-0.017089775
"1504","Hungary",310,2006,4,"4/9/2006","peace",0,"peace",0,20,11385.7002,1.021699786,1.916922688,84.95025635,0.000109233,1.13054578,7,10,10,5,3,5,2,-0.360058278,1,0,3.044522524,2.838103294,2.892833343,30606.3457,7.574348894,1.129594848,0.373825103,0.105391711,0.07345096,0.080403797,0.904853165,0.005372041
"1505","Italy",325,2006,4,"4/9/2006","peace",0,"peace",0,59,33486.01172,1.044271588,1.308332801,120.7075806,5.52e-05,0.546874952,7,10,10,7,1,9,0,-0.357012212,1,0,4.094344616,4.116323471,2.892833343,30606.3457,7.574348894,1.129594848,1.089308381,0.105391711,0.07345096,0.080403797,0.923533976,0.005372041
"1506","Thailand",800,2006,4,"4/19/2006","peace",0,"peace",0,63,3378.830078,1.162788272,2.681021452,123.578331,0.000318572,0.616903968,7,9,9,3,7,9,1,0.269214004,1,0,4.158883095,2.702479124,1.531755707,5906.022949,7.769442106,1.138081076,0.582860887,0.099650785,0.063532092,0.048599418,1.023324251,0.018288607
"1507","Hungary",310,2006,4,"4/23/2006","peace",0,"peace",0,20,11385.7002,1.021699786,1.916922688,84.95025635,0.000109233,1.13054578,7,10,10,6,3,6,2,-0.360058278,1,0,3.044522524,2.838103294,2.892833343,30606.3457,7.574348894,1.129594848,0.373825103,0.105391711,0.07345096,0.080403797,0.904853165,0.005372041
"1508","Laos",812,2006,4,"4/30/2006","peace",0,"peace",0,99,660.3015137,1.197142363,4.216562271,75.21964264,0.000892444,0.445409286,3,-7,1,5,0,5,0,-0.360058278,0,0,4.60517025,0,1.531755707,5906.022949,7.769442106,1.138081076,0.09994904,0.099650785,0.063532092,0.048599418,1.091003895,0.018288607
"1509","Chad",483,2006,5,"5/3/2006","peace",0,"peace",0,186,802.15802,1.088551641,4.599152088,84.98651123,0.010147247,-0.452986403,2,-2,6,8,0,8,0,-0.172721788,0,0,5.231108665,0,0.818136869,1805.432251,8.006939616,1.101769558,0.445588559,0.101533808,-0.080369927,0.06255611,0.987511337,-0.012762658
"1510","Singapore",830,2006,5,"5/6/2006","peace",0,"peace",1,22,33579.42188,1.124173164,0.832909107,70.42307281,3.97e-05,0.327490781,3,-2,2,1,2,1,2,-0.360058278,0,0,3.135494232,0,1.578400765,6032.327148,7.762744279,1.139333213,5.566534996,0.116167955,0.038327273,0.058180001,0.986700416,0.019054402
"1511","Fiji",950,2006,5,"5/6/2006","peace",0,"peace",0,71,3749.909912,1.024980068,3.005682707,45.16217041,0.001003483,0.391387151,6,6,8,8,0,8,0,-0.360058278,0,0,4.276666164,0,1.578400765,6032.327148,7.762744279,1.139333213,0.613231003,0.116167955,0.038327273,0.058180001,0.899750054,0.019054402
"1512","Azerbaijan",373,2006,5,"5/13/2006","peace",1,"peace",1,34,2414.909912,1.570264578,3.725693464,82.29013824,0.001111144,-0.403186151,2,-7,2,1,4,1,3,-0.221908346,0,0,3.555348158,0,2.903144625,29993.69531,7.578836988,1.127861708,0.097569749,0.129214883,0.080411717,0.077799298,1.22414434,0.003613676
"1513","Comoros",581,2006,5,"5/14/2006","peace",0,"peace",0,25,658.6259766,1.019507051,4.237000942,42.17984009,0.006116036,-0.234986078,7,6,9,4,7,4,7,-0.360058278,1,0,3.912023067,0,0.818136869,1805.432251,8.006939616,1.101769558,0.360900283,0.101533808,-0.080369927,0.06255611,0.921724379,-0.012762658
"1514","Comoros",581,2006,5,"5/14/2006","peace",0,"peace",0,25,658.6259766,1.019507051,4.237000942,42.17984009,0.006116036,-0.234986078,7,6,9,4,7,4,7,-0.360058278,0,0,3.912023067,0,0.818136869,1805.432251,8.006939616,1.101769558,0.360900283,0.101533808,-0.080369927,0.06255611,0.921724379,-0.012762658
"1515","Dominican Republic",42,2006,5,"5/16/2006","peace",1,"peace",0,22,4216.930176,1.047575235,3.387774467,83.69301605,0.001960058,1.569503278,6,8,9,1,7,5,2,-0.360058278,1,0,3.135494232,3.367295742,2.858855889,8245.500977,7.50245357,1.119931883,0.508000672,0.005737774,-0.140190288,-0.157740608,0.933088779,-0.017537512
"1516","Cyprus",352,2006,5,"5/21/2006","peace",0,"peace",0,40,27240.38086,1.073790193,1.308332801,44.20727539,0.000270205,-0.303136827,7,10,10,14,1,15,1,-0.360058278,0,0,3.713572025,0,2.903144625,29993.69531,7.578836988,1.127861708,0.915139019,0.129214883,0.080411717,0.077799298,0.953360558,0.003613676
"1517","Colombia",100,2006,5,"5/28/2006","peace",0,"peace",0,46,3749.840088,1.097439289,2.879198313,114.1702347,0.000194736,0.949091637,6,7,7,4,14,20,0,5.757809162,1,0,3.850147486,3.891820192,2.858855889,8245.500977,7.50245357,1.119931883,0.450857967,0.005737774,-0.140190288,-0.157740608,0.980746031,-0.017537512
"1518","Czech Republic",316,2006,6,"6/2/2006","peace",0,"peace",0,15,15181.86035,1.138594508,1.435084462,85.30348206,0.000526576,-0.290843053,7,10,10,14,0,14,0,-0.360058278,1,0,2.77258873,2.67414856,2.824650585,29440.87305,7.597024152,1.13038234,0.516506374,0.124366596,0.005001873,0.05819897,1.006742716,0.006550559
"1519","Peru",135,2006,6,"6/4/2006","peace",0,"peace",0,60,3179.550049,1.154407501,3.000719786,104.7595749,0.00154232,0.627460128,7,9,9,2,5,9,1,-0.338735849,1,0,4.110873699,1.777773261,2.92193883,8550.917969,7.456483927,1.121110798,0.36509645,0.121563159,-0.107713893,-0.103146844,1.03298831,-0.01433519
"1520","Slovakia",317,2006,6,"6/17/2006","peace",0,"peace",0,93,10619.88965,1.168578506,2.104134083,73.93294525,0.000665668,0.25060691,7,9,9,7,0,7,0,-0.360058278,1,0,4.543294907,2.67414856,2.824650585,29440.87305,7.597024152,1.13038234,0.362879872,0.124366596,0.005001873,0.05819897,1.035289049,0.006550559
"1521","Kuwait",690,2006,6,"6/29/2006","peace",0,"peace",0,6,31907.19922,1.181102037,2.302585125,60.26740265,0.000617059,0.589404724,3,-7,2,5,1,5,1,-0.353966177,0,0,1.945910096,0,0.441871832,13410.15234,7.210282515,1.121969452,2.379331827,0.117021032,0.071106106,0.032092389,1.052704215,-0.039118387
"1522","Bolivia",145,2006,7,"7/2/2006","peace",1,"peace",0,7,1240.939941,1.182906508,3.793239594,83.51387787,0.002793173,0.465390364,7,8,7,1,2,10,0,-0.360058278,1,0,2.079441547,3.208825588,2.888735566,8400.111328,7.45762355,1.122390774,0.142805263,0.095221907,-0.142831296,-0.126496851,1.018790364,-0.016405748
"1523","Mexico",70,2006,7,"7/2/2006","peace",0,"peace",0,68,8918.709961,1.103078485,2.785011292,134.2902985,0.00098547,-0.200268249,6,8,9,7,1,12,0,-0.316114783,1,0,4.234106541,1.945910096,2.888735566,8400.111328,7.45762355,1.122390774,1.071089268,0.095221907,-0.142831296,-0.126496851,0.978875101,-0.016405748
"1524","Mexico",70,2006,7,"7/2/2006","peace",0,"peace",0,68,8918.709961,1.103078485,2.785011292,134.2902985,0.00098547,-0.200268249,6,8,9,7,1,12,0,-0.316114783,1,0,4.234106541,1.945910096,2.888735566,8400.111328,7.45762355,1.122390774,1.071089268,0.095221907,-0.142831296,-0.126496851,0.978875101,-0.016405748
"1525","Macedonia (FYROM)",343,2006,7,"7/5/2006","peace",0,"peace",0,20,3124.82959,1.087472439,2.45100522,58.10567474,0.000800296,2.00522601,7,9,9,10,0,10,0,-0.360058278,1,0,3.044522524,2.756840467,2.828227917,28989.13672,7.599750615,1.131722384,0.115892038,0.09298531,-0.008382547,-0.001262438,0.966366589,0.006884514
"1526","Guyana",110,2006,8,"8/28/2006","peace",1,"peace",0,85,1956.02002,1.107592821,3.529297352,44.03578949,0.001446851,1.156467391,5,6,7,1,5,4,2,-0.360058278,1,0,4.454347134,2.696877003,2.9339973,8550.917969,7.456483927,1.121110798,0.228749722,0.112666987,-0.095968932,-0.085336879,0.987942338,-0.017685724
"1527","Sweden",380,2006,9,"9/17/2006","peace",0,"peace",0,127,46088.53906,1.071855426,1.029619455,83.08537292,0.000347668,-1.237240706,7,10,10,10,0,10,0,-0.360058278,1,0,4.852030277,4.484883785,2.837333134,29083.36328,7.592881226,1.131043488,1.586671472,0.133366883,0.003247359,0.002008509,0.947759748,0.006172659
"1528","Gambia",420,2006,9,"9/22/2006","peace",0,"peace",0,147,423.3729858,1.019935012,4.018183231,53.94736099,0.003549674,0.284480425,2,-5,2,2,3,2,3,-0.360058278,0,0,4.99721241,0,0.857600576,1829.9823,8.003338399,1.103137157,0.39239338,0.093333848,0.049250193,0.072617322,0.872437775,-0.014058985
"1529","Zambia",551,2006,9,"9/28/2006","peace",0,"peace",0,57,1030.280029,1.489306808,4.172847748,87.82881927,0.002120176,-0.122932459,5,5,7,2,2,2,2,-0.360058278,0,0,4.060442924,0,0.857600576,1829.9823,8.003338399,1.103137157,0.562999904,0.093333848,0.049250193,0.072617322,1.251581073,-0.014058985
"1530","Zambia",551,2006,9,"9/28/2006","peace",0,"peace",0,57,1030.280029,1.489306808,4.172847748,87.82881927,0.002120176,-0.122932459,5,5,7,2,2,2,2,-0.360058278,0,0,4.060442924,0,0.857600576,1829.9823,8.003338399,1.103137157,0.562999904,0.093333848,0.049250193,0.072617322,1.251581073,-0.014058985
"1531","Brazil",140,2006,10,"10/1/2006","peace",0,"peace",0,46,5912.959961,1.227802038,2.901421547,147.4762573,0.000196985,0.655587918,6,8,9,10,0,11,0,-0.349127948,1,0,3.850147486,3.124565125,2.945385793,8550.917969,7.456483927,1.121110798,0.691675425,0.112666987,-0.091360591,-0.08206287,1.095721126,-0.017685724
"1532","Brazil",140,2006,10,"10/1/2006","peace",0,"peace",0,46,5912.959961,1.227802038,2.901421547,147.4762573,0.000196985,0.655587918,6,8,9,10,0,11,0,-0.349127948,1,0,3.850147486,3.124565125,2.945385793,8550.917969,7.456483927,1.121110798,0.691675425,0.112666987,-0.091360591,-0.08206287,1.095721126,-0.017685724
"1533","Austria",305,2006,10,"10/1/2006","peace",0,"peace",0,81,40469.85938,1.056120157,1.386294365,81.37661743,0.000470013,0.661865567,7,10,10,17,0,17,0,-0.360058278,1,0,4.406719208,3.951243639,2.909078585,30389.28711,7.583893112,1.12890894,1.338386416,0.090833388,0.000261295,-0.001528822,0.936351418,0.004159439
"1534","Latvia",367,2006,10,"10/7/2006","vio",0,"vio",0,23,9618.959961,1.278229713,2.312535524,59.87799454,0.00063634,-2.045232418,7,8,9,5,0,5,0,-0.360058278,1,0,3.178053856,2.862200975,2.909078585,30389.28711,7.583893112,1.12890894,0.333915502,0.090833388,0.000261295,-0.001528822,1.193121433,0.004159439
"1535","Ecuador",130,2006,10,"10/15/2006","peace",0,"peace",0,19,3351.47998,1.107923627,3.16547513,90.64589691,0.001013171,0.545897012,6,6,7,18,1,17,1,-0.360058278,1,0,2.995732307,3.34990406,2.945385793,8550.917969,7.456483927,1.121110798,0.391943872,0.112666987,-0.091360591,-0.08206287,0.988237381,-0.017685724
"1536","Ecuador",130,2006,10,"10/15/2006","peace",0,"peace",0,19,3351.47998,1.107923627,3.16547513,90.64589691,0.001013171,0.545897012,6,6,7,18,1,17,1,-0.360058278,1,0,2.995732307,3.34990406,2.945385793,8550.917969,7.456483927,1.121110798,0.391943872,0.112666987,-0.091360591,-0.08206287,0.988237381,-0.017685724
"1537","Bulgaria",355,2006,10,"10/22/2006","peace",0,"peace",0,15,4467.209961,1.156283855,2.557227373,80.0621109,0.000149298,0.589045211,7,9,9,15,0,15,0,-0.360058278,1,0,2.77258873,2.842969418,2.909078585,30389.28711,7.583893112,1.12890894,0.146252528,0.090833388,0.000261295,-0.001528822,1.025406241,0.004159439
"1538","Brazil",140,2006,10,"10/29/2006","peace",0,"peace",0,46,5912.959961,1.227802038,2.901421547,147.4762573,0.000196985,0.655587918,6,8,9,11,0,12,0,-0.349127948,1,0,3.850147486,3.124565125,2.945385793,8550.917969,7.456483927,1.121110798,0.691675425,0.112666987,-0.091360591,-0.08206287,1.095721126,-0.017685724
"1539","Bulgaria",355,2006,10,"10/29/2006","peace",0,"peace",0,15,4467.209961,1.156283855,2.557227373,80.0621109,0.000149298,0.589045211,7,9,9,16,0,16,0,-0.360058278,1,0,2.77258873,2.842969418,2.909078585,30389.28711,7.583893112,1.12890894,0.146252528,0.090833388,0.000261295,-0.001528822,1.025406241,0.004159439
"1540","Nicaragua",93,2006,11,"11/5/2006","peace",0,"peace",0,59,1203.680054,1.037843108,3.230804443,74.25023651,0.001021052,-0.82087271,7,8,7,4,1,5,0,-0.360058278,1,0,4.094344616,2.87638545,2.950871635,8550.917969,7.456483927,1.121110798,0.145129442,0.112666987,-0.089288004,-0.080590963,0.94197911,-0.017685724
"1541","Nicaragua",93,2006,11,"11/5/2006","peace",0,"peace",0,59,1203.680054,1.037843108,3.230804443,74.25023651,0.001021052,-0.82087271,7,8,7,4,1,5,0,-0.360058278,1,0,4.094344616,2.87638545,2.950871635,8550.917969,7.456483927,1.121110798,0.145129442,0.112666987,-0.089288004,-0.080590963,0.94197911,-0.017685724
"1542","Tajikistan",702,2006,11,"11/6/2006","vio",1,"vio",1,169,397.9909973,1.191918135,3.939638138,77.14974976,0.002221176,-0.259570886,3,-3,6,1,6,1,6,-0.35985586,0,0,5.135798454,0,1.487118579,6149.822266,7.762957625,1.140495611,0.06530042,0.132535055,-0.028001448,-0.071559615,1.044452786,0.018841686
"1543","United States of America",2,2006,11,"11/7/2006","peace",0,"peace",0,71,46351.67188,1.048246145,1.902107477,159.014328,9.07e-05,-0.118192429,7,10,10,16,0,16,0,-0.226766273,1,0,4.276666164,5.387548447,2.950871635,8550.917969,7.456483927,1.121110798,5.404508591,0.112666987,-0.089288004,-0.080590963,0.936301112,-0.017685724
"1544","Mauritania",435,2006,11,"11/19/2006","peace",1,"peace",1,16,1053.060059,1.469389558,4.304065228,64.78793335,0.005548705,0.483841735,3,-5,3,1,9,1,7,-0.289998889,0,1,2.833213329,0,0.869526154,1829.9823,8.003338399,1.103137157,0.527634025,0.093333848,0.067090847,0.074335106,1.251581073,-0.014058985
"1545","Netherlands",210,2006,11,"11/22/2006","peace",0,"peace",0,53,44493.25,1.068316936,1.458615065,94.16281128,4.71e-05,-0.74347946,7,10,10,10,0,10,0,-0.360058278,1,0,3.988984108,4.918763638,2.75359649,28337.20117,7.609023705,1.131650086,1.584528089,0.023077574,-0.041412439,-0.090211593,0.943653643,0.009876754
"1546","Bahrain",692,2006,11,"11/25/2006","peace",0,"peace",0,93,19263.41016,1.072433233,2.197224617,44.89006805,9.29e-05,-0.838934194,2,-7,3,2,0,2,0,-0.360058278,0,0,4.543294907,0,0.451664983,13410.15234,7.210282515,1.121969452,1.436789632,0.117021032,0.062888391,0.025864491,0.955848753,-0.039118387
"1547","Ecuador",130,2006,11,"11/26/2006","peace",0,"peace",0,20,3351.47998,1.107923627,3.16547513,90.64589691,0.001006837,0.450264935,6,6,7,19,1,18,1,-0.360058278,1,0,3.044522524,3.352823734,2.950871635,8550.917969,7.456483927,1.121110798,0.391943872,0.112666987,-0.089288004,-0.080590963,0.988237381,-0.017685724
"1548","Bahrain",692,2006,12,"12/2/2006","peace",0,"peace",0,94,19263.41016,1.072433233,2.197224617,44.89006805,9.79e-05,-0.614942618,2,-7,3,3,0,3,0,-0.360058278,0,0,4.553876877,0,0.453458621,13410.15234,7.210282515,1.121969452,1.436789632,0.117021032,0.061589099,0.024921251,0.955848753,-0.039118387
"1549","Venezuela",101,2006,12,"12/3/2006","peace",1,"peace",0,95,6609.950195,1.219899178,2.734367371,104.2111359,0.00302517,0.818630309,5,6,7,1,1,11,0,-0.353985876,0,0,4.564348221,0,2.963432499,8502.804688,7.443502962,1.120790878,0.777384698,0.117554054,0.056218617,0.067030847,1.088427067,-0.018005645
"1550","Mauritania",435,2006,12,"12/3/2006","peace",0,"peace",0,17,1053.060059,1.469389558,4.304065228,64.78793335,0.006290525,0.425354856,3,-5,3,2,9,2,7,-0.289998889,0,1,2.890371799,0,0.875224527,1829.9823,8.003338399,1.103137157,0.527634025,0.106200188,0.035427954,0.094666481,1.251581073,-0.012584299
"1551","Madagascar",580,2006,12,"12/3/2006","vio",0,"vio",0,54,292.9909973,1.063426495,3.923951626,96.46420288,0.000360929,-0.651162394,5,7,9,2,7,9,1,-0.360058278,1,0,4.007333279,2.696877003,0.875224527,1829.9823,8.003338399,1.103137157,0.160105914,0.106200188,0.035427954,0.094666481,0.964001954,-0.012584299
"1552","Gabon",481,2006,12,"12/17/2006","peace",0,"peace",0,470,7264.25,1.047310472,3.891820192,52.46009064,0.001359094,0.073044985,2,-4,3,7,3,15,0,-0.360058278,0,0,6.154858112,0,0.875224527,1829.9823,8.003338399,1.103137157,3.973093033,0.106200188,0.035427954,0.094666481,0.948673844,-0.012584299
"1553","Gambia",420,2007,1,"1/25/2007","peace",0,"peace",0,151,502.0050049,1.185727477,3.998200655,54.36072159,0.000388488,-0.19950497,2,-5,2,3,3,3,3,-0.360058278,0,0,5.023880482,0,0.880702901,2079.541504,7.979556783,1.138414304,0.397994936,0.14249143,0.11410892,0.090469718,1.012456179,0.034578327
"1554","Turkmenistan",701,2007,2,"2/11/2007","vio",0,"vio",0,3,5343.859863,1.199403763,4.001863956,72.05905914,0.003948708,-0.502693021,1,-9,1,5,1,5,1,-0.360058278,0,0,1.386294365,0,1.404173468,6920.274902,7.698560895,1.169163092,0.767733991,0.148979291,-0.169625282,-0.115995623,1.025865793,0.029711494
