"","country","ccode","year","month","dates","elecViolence1","l.elecViolence1","elecViolence2","l.elecViolence2","anticipation","regimetenure","lastelection","pcgdp","growth","logIMR","lnpop2","logpredict","SPI","lexconst","lpolity2","lpolcomp","tae1","nvio1","tae2","nvio2","political_violence"
"1916","Japan",740,2005,9,"9/11/2005","peace",0,"peace",0,1,54,0,35791.32813,0.98182708,0.993251801,137.9957428,7.8e-05,0.471611002,7,10,10,19,0,19,0,-0.360058277845383
"1917","India",750,1980,1,"1/3/1980","peace",0,"peace",0,1,4,0,276.2749939,1.158777714,4.738826752,181.1425476,0.003316736,0.161777924,7,8,7,2,0,2,0,-0.132338404655457
"1918","India",750,1989,11,"11/22/1989","vio",1,"vio",0,1,62,0,361.45401,0.981302679,4.507557392,186.5869904,0.00457869,-0.889180713,7,8,7,1,1,4,0,2.71572804450989
"1919","India",750,1984,12,"12/24/1984","vio",0,"peace",0,1,3,0,288.5629883,0.949967265,4.635699272,183.6142883,0.003282131,-0.375467748,7,8,7,3,0,3,0,-0.0470487102866173
"1920","India",750,1998,2,"2/16/1998","vio",1,"peace",0,1,11,0,432.2250061,0.994221807,4.261270523,191.3744202,0.003145804,0.335958721,7,9,9,1,4,3,1,2.67696571350098
"1921","India",750,1977,3,"3/16/1977","peace",0,"peace",0,1,68,0,200.8048553,1.13345778,4.820281506,179.2446899,0.003649076,0.001341431,6,7,7,1,0,1,0,-0.360058277845383
"1922","India",750,1996,4,"4/27/1996","vio",1,"peace",0,1,59,0,418.6019897,1.069911957,4.322807312,190.3823395,0.00192259,0.27089699,7,9,9,1,3,2,1,1.09146845340729
"1923","India",750,2004,4,"4/20/2004","vio",1,"peace",0,1,74,0,657.5219727,1.148913383,4.056988716,194.0868835,0.000929585,-0.014144441,7,9,9,1,6,5,1,1.6676197052002
"1924","India",750,2009,4,"4/16/2009","vio",1,"peace",0,1,60,0,1159.060059,1.100262165,3.875359058,196.1193848,0.002390595,-0.054538078,7,9,9,1,7,6,1,2.64065027236938
"1925","India",750,1991,5,"5/20/1991","vio",1,"peace",1,1,7,0,318.0119934,0.825132847,4.455509186,187.7207489,0.002931866,0.485595764,7,8,7,1,2,1,1,8.69222068786621
"1926","India",750,2014,5,"5/12/2014","vio",1,"peace",0,0,1,0.693147182,1607.410034,1.081993818,3.671224594,197.6697475,0.00202465,0.862565679,7,9,9,1,8,7,1,1.33783841133118
"1927","India",750,1999,9,"9/5/1999","vio",1,"peace",0,1,19,0,462.1329956,1.06919539,4.228292465,191.8537598,0.001114223,-0.085593525,7,9,9,1,5,4,1,1.30011677742004
"1928","Bhutan",760,2018,10,"10/18/2018","peace",0,"peace",0,1,65,4.174387455,3217.320068,1.11448586,3.303216934,47.41603938,0.001433962,-0.050718441,5,5,8,6,0,6,0,-0.360058277845383
"1929","Bhutan",760,2007,12,"12/31/2007","peace",0,"peace",0,0.25,6,6.508769035,1501.920044,1.165643573,3.698829889,42.72037888,0.00124669,0.835874291,2,-5,5,1,0,1,0,-0.347874045372009
"1930","Bhutan",760,2008,3,"3/24/2008","peace",0,"peace",0,1,9,0,1865.180054,1.241863728,3.642835617,42.96076584,0.001748075,0.715222225,2,-5,5,2,0,2,0,-0.360058277845383
"1931","Bhutan",760,2013,4,"4/23/2013","peace",0,"peace",0,0.25,61,4.127134323,2451.850098,1.002719641,3.384390354,46.50340766,0.001188364,-0.508176785,5,5,8,3,0,3,0,-0.360058277845383
"1932","Bhutan",760,2018,4,"4/20/2018","peace",0,"peace",0,0,58,4.060442924,3217.320068,1.11448586,3.303216934,47.41603938,0.000668404,0.511339581,5,5,8,5,0,5,0,-0.360058277845383
"1933","Bhutan",760,2013,6,"6/13/2013","peace",0,"peace",0,0.5,63,4.158883095,2451.850098,1.002719641,3.384390354,46.50340766,0.001359304,-0.222571947,5,5,8,4,0,4,0,-0.360058277845383
"1934","Pakistan",770,1990,10,"10/24/1990","vio",0,"vio",0,1,3,0,496.0180054,0.975071728,4.664381981,135.1377258,0.015965715,0.223657675,7,8,7,2,1,3,1,-0.166403725743294
"1935","Pakistan",770,1993,10,"10/6/1993","vio",1,"peace",1,1,2.5,0,583.7230225,1.031480432,4.612145901,136.9789581,0.003150578,-0.035918215,7,8,7,1,2,1,2,0.117516681551933
"1936","Pakistan",770,2002,10,"10/10/2002","vio",0,"vio",0,1,37,0,545.5510254,0.978361547,4.435567379,142.1128235,0.009156623,-1.462989644,1,-6,2,2,3,3,2,-0.0227749478071928
"1937","Pakistan",770,1988,11,"11/16/1988","peace",1,"peace",0,1,5,0,500.3179932,1.124153495,4.696837425,133.7465973,0.007570892,0.290234314,3,-4,2,1,1,2,1,0.197370752692223
"1938","Pakistan",770,1985,2,"2/25/1985","vio",1,"peace",1,0,92,1.098612309,438.2420044,0.973176897,4.743191719,131.4825134,0.00460229,0.215061032,1,-7,1,1,1,1,1,-0.32350555062294
"1939","Pakistan",770,1997,2,"2/3/1997","peace",1,"peace",0,1,2.5,0,641.5780029,0.962646604,4.535820007,139.4172974,0.006014554,-0.212652315,7,8,7,1,3,2,2,1.07365965843201
"1940","Pakistan",770,2008,2,"2/18/2008","vio",1,"vio",1,1,101,0,1032.660034,1.104100943,4.332048416,144.6823883,0.002979964,0.769466814,4,2,7,1,4,1,3,4.33249187469482
"1941","Pakistan",770,1977,3,"3/7/1977","vio",0,"vio",0,1,64,0,281.0244141,1.091900945,4.837075233,125.3709412,0.006774401,0.014423924,7,8,7,1,0,1,0,-0.223720207810402
"1942","Pakistan",770,2013,5,"5/11/2013","vio",1,"peace",0,1,57,0,1259.569946,1.014407754,4.235554695,146.9359184,0.004134381,0.498584839,6,7,7,1,5,1,4,14.1683988571167
"1943","Pakistan",770,2018,7,"7/25/2018","vio",1,"peace",0,1,2,0,1453.878174,1.049991369,4.186619759,149.1604512,0.001729838,-0.09151649,6,7,7,1,6,2,4,3.23822975158691
"1944","Bangladesh",771,2014,1,"1/5/2014","vio",1,"vio",0,1,61,0,1162.73999,1.128840923,3.468856096,143.3581083,0.002531993,-0.278717488,3,1,6,1,8,6,3,-0.300390988588333
"1945","Bangladesh",771,1986,10,"10/15/1986","vio",1,"vio",1,1,56,0,267.9790039,1.020666242,4.739701271,131.3271179,0.02548462,-0.523703872,1,-7,1,1,1,1,1,-0.226766273379326
"1946","Bangladesh",771,2001,10,"10/1/2001","vio",1,"peace",0,1,2.5,0,406.4100037,0.985632956,4.117409706,139.0075226,0.00338675,0.339777535,5,6,7,1,6,4,3,-0.305298179388046
"1947","Bangladesh",771,1981,11,"11/15/1981","peace",0,"peace",0,1,7,0,260.2109985,0.948522389,4.873669624,128.2602692,0.057433516,-0.170049112,2,-4,3,3,0,3,0,-0.208489909768105
"1948","Bangladesh",771,2008,12,"12/29/2008","vio",1,"peace",0,1,24,0,655.9539795,1.122248054,3.775057077,141.319519,0.005249338,-0.236442994,2,-6,3,1,7,5,3,-0.353368788957596
"1949","Bangladesh",771,2018,12,"12/30/2018","vio",1,"vio",1,1,120,4.094344616,1659.52002,1.083145738,3.424262762,144.3461856,0.001164613,0.087876353,3,1,6,1,9,1,4,-0.140898898243904
"1950","Bangladesh",771,1979,2,"2/18/1979","peace",0,"peace",0,0,40,2.197224617,245.6499481,1.121218681,4.916324615,126.9872437,0.020390959,0.176997401,2,-4,3,2,0,2,0,-0.226766273379326
"1951","Bangladesh",771,1991,2,"2/27/1991","vio",1,"peace",1,0,3,3.970291853,331.7290039,1.006783128,4.562262535,134.276001,0.010550131,0.164556296,2,-5,2,1,3,1,3,-0.00669939117506146
"1952","Bangladesh",771,1996,2,"2/15/1996","vio",1,"peace",0,1,60,0,393.5249939,1.027225614,4.348986626,136.7651062,0.006502135,0.404249343,5,6,7,1,4,2,3,-0.250612378120422
"1953","Bangladesh",771,1988,3,"3/3/1988","vio",1,"vio",1,0,73,2.890371799,302.5880127,1.051236868,4.673762798,132.562027,0.004902223,0.512283314,2,-5,2,1,2,1,2,-0.147568702697754
"1954","Bangladesh",771,1986,5,"5/7/1986","vio",0,"vio",0,0.166666672,51,2.708050251,267.9790039,1.020666242,4.739701271,131.3271179,0.017560603,-1.114814241,1,-7,1,4,0,4,0,-0.226766273379326
"1955","Bangladesh",771,1978,6,"6/3/1978","peace",0,"peace",0,1,32,0,219.0919189,1.26877737,4.935193062,126.3235321,0.068994261,0.044626231,1,-7,1,1,0,1,0,-0.226766273379326
"1956","Bangladesh",771,1996,6,"6/12/1996","vio",1,"peace",0,1,2.5,0,393.5249939,1.027225614,4.348986626,136.7651062,0.024284871,1.073043486,5,6,7,1,5,3,3,-0.250612378120422
"1957","Myanmar (Burma)",775,1978,1,"1/1/1978","peace",1,"peace",1,1,191,0,49.97014236,1.058406472,4.623991966,107.6740723,0.005863735,0.009472297,2,-6,1,1,0,1,0,-0.226766273379326
"1958","Myanmar (Burma)",775,1981,10,"10/4/1981","peace",0,"peace",0,1,236,0,60.80473328,1.067862272,4.555979729,108.9761124,0.004733954,0.24574365,2,-8,1,2,0,2,0,-0.208489909768105
"1959","Myanmar (Burma)",775,1985,10,"10/6/1985","peace",0,"peace",0,1,284,0,77.94866943,1.047465205,4.469350338,110.6106262,0.002621329,-0.45784414,2,-8,1,3,0,3,0,4.97162199020386
"1960","Myanmar (Burma)",775,2010,11,"11/7/2010","vio",1,"vio",1,1,224,0,996.632019,1.293972731,3.824284077,121.09095,0.002484038,0.382156637,2,-6,1,1,1,1,1,-0.0427237004041672
"1961","Myanmar (Burma)",775,2015,11,"11/8/2015","peace",1,"peace",1,1,57,0,1147.339844,0.899669707,3.676300764,117.9313072,0.003635005,-0.498718911,1,2,1,1,2,1,2,-0.124177381396294
"1962","Myanmar (Burma)",775,1990,5,"5/27/1990","vio",0,"vio",0,1,21,0,88.96368408,1.050374508,4.360547543,112.9958038,0.015188665,-0.610724846,3,-6,2,4,0,4,0,0.224190294742584
"1963","Sri Lanka",780,2010,1,"1/26/2010","vio",1,"vio",0,1,51,0,2428.870117,1.169519663,2.240709543,98.91563416,0.000418382,-0.594294188,5,6,8,1,9,11,1,7.69262742996216
"1964","Sri Lanka",780,2015,1,"1/8/2015","vio",1,"vio",1,1,1,0,3769.530029,0.99605757,2.128231764,99.31002835,0.000721673,0.616946645,6,6,6,1,12,3,4,-0.350920110940933
"1965","Sri Lanka",780,1982,10,"10/20/1982","vio",1,"peace",1,1,64,0,329.0669861,1.066177011,3.529297352,93.15139008,0.003157011,-1.527684195,5,6,7,1,1,1,1,-0.350920110940933
"1966","Sri Lanka",780,2000,10,"10/10/2000","peace",1,"peace",0,0,72,2.397895336,916.5449829,1.030628324,2.639057398,96.80081177,0.001236887,-0.378727325,5,5,6,1,7,7,1,6.01168918609619
"1967","Sri Lanka",780,1994,11,"11/9/1994","vio",1,"peace",0,1,10,0,704.2559814,1.136651993,2.87356472,96.10182953,0.003931569,1.293810098,5,5,6,1,5,5,1,8.61009216308594
"1968","Sri Lanka",780,2005,11,"11/17/2005","vio",0,"peace",0,1,67,0,1244.599976,1.170793176,2.493205547,97.92356873,0.000320547,0.13882306,5,5,6,2,8,10,1,-0.251673728227615
"1969","Sri Lanka",780,1988,12,"12/19/1988","vio",1,"peace",0,1,138,0,451.6220093,1.034812093,2.954910278,94.77205658,0.003544838,-0.3400419,5,5,6,1,2,2,1,8.85230350494385
"1970","Sri Lanka",780,1999,12,"12/21/1999","vio",1,"peace",0,1,62,0,889.3070068,0.990456402,2.681021452,96.65867615,0.001144533,0.125480361,5,5,6,1,6,6,1,7.81818819046021
"1971","Sri Lanka",780,2001,12,"12/5/2001","vio",0,"peace",0,0,86,3.218875885,868.0750122,0.947116673,2.610069752,96.98551941,0.000485893,-0.200059464,5,5,6,2,7,8,1,6.85930442810059
"1972","Sri Lanka",780,1989,2,"2/15/1989","vio",1,"peace",0,0,2,1.098612309,448.7929993,0.993735909,2.912350655,95.02817535,0.000203955,-0.398912872,5,5,6,1,3,3,1,2.46899724006653
"1973","Sri Lanka",780,2004,4,"4/2/2004","peace",1,"peace",0,0,114,3.970291853,1063.040039,1.082166314,2.727852821,97.69101715,0.000278575,-1.04094516,5,5,6,1,8,9,1,-0.150027230381966
"1974","Sri Lanka",780,2010,4,"4/8/2010","vio",1,"vio",1,0,54,1.386294365,2428.870117,1.169519663,2.240709543,98.91563416,0.000522629,-0.695742003,5,6,8,1,10,1,2,7.69262742996216
"1975","Sri Lanka",780,2010,4,"4/20/2010","vio",1,"vio",1,0,54,1.386294365,2428.870117,1.169519663,2.240709543,98.91563416,0.000522629,-0.695742003,5,6,8,1,11,2,3,7.69262742996216
"1976","Sri Lanka",780,1977,7,"7/21/1977","vio",1,"vio",1,1,44,0,293.8443604,1.110099673,3.819907665,91.58251953,0.019497255,-0.073753436,7,8,7,1,0,1,0,-0.360058277845383
"1977","Sri Lanka",780,1994,8,"8/16/1994","vio",1,"peace",0,0.25,16,2.77258873,704.2559814,1.136651993,2.87356472,96.10182953,0.002135685,1.131568541,5,5,6,1,4,4,1,8.61009216308594
"1978","Sri Lanka",780,2015,8,"8/17/2015","vio",1,"vio",1,0,8,2.079441547,3769.530029,0.99605757,2.128231764,99.31002835,0.000607245,1.107692618,6,6,6,1,13,4,5,-0.350920110940933
"1979","Nepal",790,1994,11,"11/15/1994","peace",0,"peace",0,1,22,0,208.2299957,1.017160296,4.390738487,99.1095047,0.005304973,-0.325665217,6,5,5,2,2,4,0,-0.359451055526733
"1980","Nepal",790,2013,11,"11/19/2013","vio",1,"peace",1,1,9,0,692.3029175,1.009928465,3.45631671,104.8637477,0.00262688,0.831148681,6,6,7,1,4,1,1,-0.332643747329712
"1981","Nepal",790,2017,12,"12/7/2017","vio",1,"peace",0,1,7,0,824.2289429,1.12483108,3.380994558,105.8381975,0.001387519,0.236687515,6,6,7,1,5,2,1,-0.344827979803085
"1982","Nepal",790,2008,4,"4/10/2008","vio",1,"vio",0,1,25,0,476.553009,1.203012705,3.68887949,105.510231,0.002832771,0.041508222,6,6,8,1,3,6,0,-0.219756796956062
"1983","Nepal",790,1981,5,"5/9/1981","vio",0,"peace",0,0,113,5.897153854,151.8329926,1.143036723,4.914124489,92.97861481,0.003469413,2.236500181,2,-9,1,1,0,1,0,-0.360058277845383
"1984","Nepal",790,1986,5,"5/12/1986","vio",1,"peace",0,0,173,6.049733162,179.0559998,1.064124584,4.748404503,95.27536774,0.000992758,-0.218065937,3,-2,2,1,1,2,0,-0.341781914234161
"1985","Nepal",790,1991,5,"5/12/1991","peace",1,"peace",0,1,4,0,221.5149994,1.066057444,4.534747601,97.63405609,0.00836722,-0.305981904,6,5,5,1,2,3,0,-0.357224494218826
"1986","Nepal",790,1999,5,"5/3/1999","vio",0,"peace",0,1,7.5,0,231.7630005,1.008779287,4.139955044,101.5771408,0.002465935,-0.624490169,6,5,5,3,2,5,0,-0.154504537582397
"1987","Thailand",800,1975,1,"1/26/1975","vio",0,"peace",0,1,16,0,402.1611633,1.061240315,4.053522587,113.526947,0.00313663,0.064595729,3,3,7,1,0,1,0,-0.220674157142639
"1988","Thailand",800,2001,1,"1/6/2001","vio",0,"peace",0,1,39,0,1912.280029,0.942901671,2.906901121,122.4358444,0.002137878,0.974474428,7,9,9,3,5,5,1,-0.337116539478302
"1989","Thailand",800,2001,1,"1/29/2001","vio",1,"peace",0,1,39,0,1912.280029,0.942901671,2.906901121,122.4358444,0.002137878,0.974474428,7,9,9,1,6,6,1,-0.337116539478302
"1990","Thailand",800,1996,11,"11/17/1996","vio",0,"peace",0,1,17,0,3046.669922,1.070343971,3.122364998,121.1410294,0.004892373,0.412690094,7,9,9,2,4,2,1,-0.299754172563553
"1991","Thailand",800,2007,12,"12/23/2007","vio",0,"peace",0,1,17,0,3978.300049,1.177419424,2.639057398,123.7496033,0.005454659,0.027202621,3,-5,3,4,7,10,1,0.473675310611725
"1992","Thailand",800,2005,2,"2/6/2005","peace",1,"peace",0,1,49,0,2905.800049,1.085752726,2.727852821,123.3865967,0.001251372,-0.12984656,7,9,9,1,7,7,1,-0.0665440633893013
"1993","Thailand",800,2014,2,"2/2/2014","vio",1,"peace",0,1,31,0,5921.089844,0.96162802,2.388762712,124.0930209,0.004221034,0.496302346,3,-3,3,1,10,13,1,0.600380182266235
"1994","Thailand",800,1992,3,"3/22/1992","peace",0,"peace",0,1,13,0,1999.969971,1.125177979,3.306886673,120.3870697,0.01812401,-0.288202715,3,-1,6,4,3,7,0,-0.32614678144455
"1995","Thailand",800,2000,3,"3/4/2000","peace",1,"peace",0,0,29,3.713572025,2028.079956,0.990249217,2.949688435,122.1768494,0.002576401,1.018116137,7,9,9,1,5,3,1,-0.359855860471725
"1996","Thailand",800,2008,3,"3/2/2008","vio",1,"peace",0,0,3,1.386294365,4379.529785,1.100854516,2.59525466,123.9038467,0.004015681,0.205133609,4,-1,6,1,8,11,1,0.682244002819061
"1997","Thailand",800,2014,3,"3/29/2014","peace",0,"peace",0,0.333333343,32,0.693147182,5921.089844,0.96162802,2.388762712,124.0930209,0.002679249,0.453946557,3,-3,3,1,11,14,1,0.600380182266235
"1998","Thailand",800,1976,4,"4/4/1976","vio",1,"peace",0,1,7.5,0,443.2051086,1.102058411,4.010962963,114.0509186,0.00605094,0.102519113,3,3,7,1,1,2,0,-0.226766273379326
"1999","Thailand",800,1979,4,"4/22/1979","vio",1,"peace",0,1,18,0,633.3972778,1.103750229,3.889777422,115.4993591,0.024837608,0.076853364,3,2,7,1,2,3,0,-0.138430520892143
"2000","Thailand",800,1983,4,"4/18/1983","peace",1,"peace",0,1,38,0,835.3319702,1.079537392,3.728100061,117.2318344,0.00555222,-1.434306093,3,2,7,1,3,4,0,-0.223720207810402
"2001","Thailand",800,2000,4,"4/29/2000","peace",0,"peace",0,0,30,3.737669706,2028.079956,0.990249217,2.949688435,122.1768494,0.002126797,0.981185131,7,9,9,2,5,4,1,-0.359855860471725
"2002","Thailand",800,2006,4,"4/2/2006","peace",0,"peace",0,1,63,0,3378.830078,1.162788272,2.681021452,123.578331,0.000318572,0.616903968,7,9,9,2,7,8,1,0.269214004278183
"2003","Thailand",800,2006,4,"4/19/2006","peace",0,"peace",0,1,63,0,3378.830078,1.162788272,2.681021452,123.578331,0.000318572,0.616903968,7,9,9,3,7,9,1,0.269214004278183
"2004","Thailand",800,1986,7,"7/27/1986","peace",0,"peace",0,1,77,0,840.4749756,1.083399057,3.602776766,118.4713745,0.006374377,-0.318562166,3,2,7,2,3,5,0,-0.360058277845383
"2005","Thailand",800,1988,7,"7/24/1988","peace",0,"peace",0,1,102,0,1159.089966,1.196077466,3.51154542,119.2861633,0.013864639,0.253664412,3,2,7,3,3,6,0,-0.360058277845383
"2006","Thailand",800,1995,7,"7/2/1995","peace",1,"peace",1,1,18,0,2846.439941,1.140976548,3.16547513,120.9179382,0.004284372,-0.380429174,7,9,9,1,4,1,1,-0.308072835206985
"2007","Thailand",800,2011,7,"7/3/2011","vio",1,"peace",0,1,32,0,5479.290039,1.082290411,2.484906673,124.3083038,0.002903751,1.529898441,5,4,6,1,9,12,1,0.28645321726799
"2008","Thailand",800,1992,9,"9/13/1992","vio",0,"vio",0,1,2.5,0,1999.969971,1.125177979,3.306886673,120.3870697,0.02736912,-0.923484302,3,-1,6,5,3,8,0,-0.32614678144455
"2009","Cambodia",811,2012,1,"1/29/2012","vio",1,"vio",1,0,175,3.76120019,945.1699829,1.076951146,3.424262762,92.50500735,0.000775482,0.788568837,4,2,8,1,3,1,3,-0.358034133911133
"2010","Cambodia",811,1998,7,"7/26/1998","vio",1,"vio",1,1,13,0,267.8640137,0.886479735,4.467056751,92.4344635,0.0080544,0.265477524,1,-7,1,1,0,1,0,0.169938042759895
"2011","Cambodia",811,2003,7,"7/27/2003","vio",1,"vio",1,1,73,0,360.6589966,1.068616033,4.131961346,94.63794708,0.001929585,0.702373209,4,2,8,1,1,1,1,-0.347874045372009
"2012","Cambodia",811,2008,7,"7/27/2008","vio",1,"vio",1,1,133,0,741.8549805,1.181711674,3.768152714,96.81518555,0.001470604,0.516488306,4,2,8,1,2,1,2,-0.359653443098068
"2013","Cambodia",811,2013,7,"7/28/2013","vio",1,"peace",1,1,193,0,1010.77002,1.069405556,3.342861891,92.78861468,0.002163381,0.051425151,5,2,6,1,4,1,4,-0.359855860471725
"2014","Cambodia",811,2018,7,"7/29/2018","vio",1,"vio",0,1,253,0,1498.819946,1.078574896,3.202746391,94.2121048,0.000770763,0.893950716,2,-4,3,1,5,2,4,-0.360058277845383
"2015","Laos",812,1992,12,"12/20/1992","peace",0,"peace",0,1,2,0,267.7398682,1.067089081,4.662495136,70.51651764,0.003025786,-0.557157063,3,-7,1,2,0,2,0,-0.360058277845383
"2016","Laos",812,1997,12,"12/21/1997","peace",0,"peace",0,1,62,0,370.762085,0.953863144,4.516338825,72.60238647,0.001903553,0.666132983,3,-7,1,3,0,3,0,-0.344827979803085
"2017","Laos",812,2002,2,"2/24/2002","peace",0,"peace",0,1,49,0,389.1827698,1.003129244,4.354141235,74.16801453,0.001372141,0.897564042,3,-7,1,4,0,4,0,-0.360058277845383
"2018","Laos",812,1989,3,"3/26/1989","peace",1,"peace",0,1,160,0,192.7969971,1.1350348,4.732683659,69.10697937,0.005066582,-0.869106402,3,-7,1,1,0,1,0,-0.360058277845383
"2019","Laos",812,2016,3,"3/20/2016","peace",0,"peace",0,0.5,118,4.094344616,0.000576551,1.048423648,3.92592597,78.5176939,0.001446215,-0.247550802,3,-7,1,7,0,7,0,-0.360058277845383
"2020","Laos",812,2006,4,"4/30/2006","peace",0,"peace",0,1,99,0,660.3015137,1.197142363,4.216562271,75.21964264,0.000892444,0.445409286,3,-7,1,5,0,5,0,-0.360058277845383
"2021","Laos",812,2011,4,"4/30/2011","peace",0,"peace",0,1,59,0,1296.030151,1.121369004,4.044804096,76.50238037,0.000240578,-0.191963446,3,-7,1,6,0,6,0,-0.360058277845383
"2022","Malaysia",820,1990,10,"10/20/1990","vio",0,"vio",0,1,112,0,2549.610107,1.086243987,2.660259485,96.23025513,0.00031402,-1.106891955,5,4,6,4,0,4,0,-0.360058277845383
"2023","Malaysia",820,1999,11,"11/29/1999","vio",0,"vio",0,1,221,0,3710.070068,1.069039702,2.240709543,100.7518921,0.000638095,0.993145775,4,3,6,2,1,2,1,-0.360058277845383
"2024","Malaysia",820,2004,3,"3/21/2004","peace",1,"peace",1,1,6,0,5171.419922,1.106444001,1.96009481,103.0227814,6.22e-05,0.025590037,4,3,6,1,2,1,2,-0.360058277845383
"2025","Malaysia",820,2008,3,"3/8/2008","peace",0,"peace",0,1,54,0,8646.570313,1.171845913,1.931521416,104.4903183,0.00057397,0.640732319,4,3,6,2,2,2,2,-0.360058277845383
"2026","Malaysia",820,1982,4,"4/22/1982","peace",0,"peace",0,1,10,0,1978.380005,1.044970512,3.109061003,91.86985016,0.000394071,-0.564204155,5,4,6,2,0,2,0,-0.226766273379326
"2027","Malaysia",820,1995,4,"4/24/1995","peace",1,"peace",1,1,166,0,4612.5,1.161519885,2.44234705,98.78256989,0.000152621,0.063361755,5,4,6,1,1,1,1,-0.360058277845383
"2028","Malaysia",820,2013,5,"5/5/2013","vio",0,"peace",0,1,50,0,10699.66016,1.004148126,1.85629797,106.540761,0.000450108,0.415431626,5,6,7,3,2,3,2,-0.353966176509857
"2029","Malaysia",820,2018,5,"5/9/2018","peace",1,"peace",0,0,110,4.110873699,10489.65039,1.085898638,1.791759491,108.2000257,0.000402191,0.827350331,5,6,7,1,3,4,2,-0.347671627998352
"2030","Malaysia",820,1978,7,"7/8/1978","peace",0,"peace",0,1,31,0,1405.774536,1.178424954,3.360375404,90.01065063,0.001075011,-0.075441022,5,4,6,1,0,1,0,-0.0554522499442101
"2031","Malaysia",820,1986,8,"8/3/1986","peace",0,"peace",0,1,62,0,1837.930054,0.865197301,2.862200975,93.97504425,0.00095158,-0.149102614,5,4,6,3,0,3,0,-0.360058277845383
"2032","Singapore",830,1997,1,"1/2/1997","vio",0,"vio",0,1,75,0,26387.39063,1.004747868,1.335001111,67.37795258,7.98e-05,0.014104918,3,-2,2,7,0,7,0,-0.360058277845383
"2033","Singapore",830,2001,11,"11/3/2001","vio",1,"vio",1,1,133,0,21577.49023,0.906873345,1.064710736,68.71630096,7.83e-05,0.361151391,3,-2,2,1,1,1,1,-0.360058277845383
"2034","Singapore",830,1976,12,"12/23/1976","peace",0,"peace",0,1,137,0,3024.280029,1.097905159,2.564949274,59.86848068,0.000333649,0.350177409,3,-2,2,1,0,1,0,-0.360058277845383
"2035","Singapore",830,1980,12,"12/23/1980","peace",0,"peace",0,1,185,0,5003.790039,1.213086963,2.484906673,60.67921829,6.56e-05,-0.642738065,3,-2,2,2,0,2,0,-0.360058277845383
"2036","Singapore",830,1984,12,"12/22/1984","peace",0,"peace",0,1,233,0,7156.009766,1.066016674,2.240709543,62.1187439,0.000352951,2.682970597,3,-2,2,3,0,3,0,-0.360058277845383
"2037","Singapore",830,2006,5,"5/6/2006","peace",0,"peace",1,1,22,0,33579.42188,1.124173164,0.832909107,70.42307281,3.97e-05,0.327490781,3,-2,2,1,2,1,2,-0.360058277845383
"2038","Singapore",830,2011,5,"5/7/2011","peace",0,"peace",0,1,82,0,53094.64063,1.140118718,0.788457394,73.17575836,5.69e-05,0.839432535,3,-2,2,2,2,2,2,-0.360058277845383
"2039","Singapore",830,1991,8,"8/31/1991","peace",0,"peace",0,1,10,0,14504.25977,1.136154413,1.704748034,64.63043213,0.000214282,-0.262019821,3,-2,2,5,0,5,0,-0.360058277845383
"2040","Singapore",830,1993,8,"8/28/1993","peace",0,"peace",0,0,34,3.218875885,18301.55078,1.134211063,1.52605629,65.58023834,0.000100845,-0.152887125,3,-2,2,6,0,6,0,-0.360058277845383
"2041","Singapore",830,2011,8,"8/27/2011","peace",0,"peace",0,0,85,1.386294365,53094.64063,1.140118718,0.788457394,73.17575836,0.000367411,0.29476785,3,-2,2,3,2,3,2,-0.360058277845383
"2042","Singapore",830,1988,9,"9/3/1988","peace",0,"peace",0,1,278,0,9316.089844,1.196164727,2.001480103,63.45804596,0.000876077,0.690498464,3,-2,2,4,0,4,0,-0.360058277845383
"2043","Singapore",830,2015,9,"9/11/2015","peace",0,"peace",0,1,134,0,53628.76172,0.951905906,0.74193728,74.78780094,0.000414296,0.311541866,3,-2,2,4,2,4,2,-0.360058277845383
"2044","Singapore",830,2017,9,"9/13/2017","peace",0,"peace",0,0,158,3.218875885,53880.13281,1.017363429,0.74193728,75.2083631,0.000299961,0.775749972,3,-2,2,5,2,5,2,-0.360058277845383
"2045","Philippines",840,1977,12,"12/16/1977","peace",1,"peace",1,1,145,0,522.9943237,1.105222225,3.992681026,113.9584198,0.002391882,0.003198945,1,-9,1,1,0,1,0,-0.0836014375090599
"2046","Philippines",840,1986,2,"2/7/1986","vio",1,"vio",1,1,122,0,597.8389893,0.952678382,3.879499912,119.3517914,0.015593865,0.52813125,2,-6,3,1,2,1,2,6.34844160079956
"2047","Philippines",840,1978,4,"4/7/1978","peace",0,"peace",0,0,149,1.609437943,580.5248413,1.11000216,3.988984108,114.5587234,0.004736374,-0.040524413,1,-9,1,2,0,2,0,-0.226766273379326
"2048","Philippines",840,1984,5,"5/14/1984","vio",1,"vio",1,0,222,3.583518982,659.3629761,0.922018349,3.929862976,118.1660233,0.002972402,-0.404480118,2,-6,3,1,1,1,1,0.0808858200907707
"2049","Philippines",840,1992,5,"5/11/1992","vio",1,"peace",1,1,76,0,919.7009888,1.13974607,3.618993282,122.6977463,0.040520914,-1.424067296,7,8,7,1,3,1,3,6.6010594367981
"2050","Philippines",840,1992,5,"5/11/1992","vio",1,"peace",0,1,76,0,919.7009888,1.13974607,3.618993282,122.6977463,0.040520914,-1.424067296,7,8,7,1,3,1,3,6.6010594367981
